fair_radius
1.00061
1.09317
1.01032
1.00695
1.01924
1.04707
1.03643
1.00564
1.09936
1.01608
1.15233
1.00899
0.992146
1.01836
0.995616
1.05218
0.848379
0.889369
0.976429
1.0355
0.969706
1.09491
0.994963
0.99508
0.956699
1.02127
0.891131
1.04775
1.10892
0.973718
1.00447
0.964731
1.0636
0.974059
1.0166
1.028
0.918133
1.00787
0.966127
1.05553
1.02115
0.984263
1.00388
0.977607
0.924897
1.0554
0.962384
0.982172
0.995705
0.992982
0.963946
0.883817
0.969696
1.02615
1.05779
1.0762
1.08111
0.987958
1.02164
1.04696
0.997793
1.02434
0.95606
0.943348
1.03794
0.945268
0.905176
0.958569
1.02154
0.918405
0.889322
1.02976
1.05841
0.925847
1.01347
0.889319
0.993062
1.06724
0.915816
0.998522
0.978011
1.05258
1.00623
0.980263
1.21951
1.06813
1.04702
0.983455
0.963126
1.03919
1.02437
1.05278
1.04017
0.908551
1.0356
0.982454
0.97623
1.16991
1.01233
0.941659
0.96277
1.16048
0.980903
0.912546
0.936079
1.11023
1.23248
0.988419
0.886351
0.984701
1.02516
1.00151
1.05967
1.03336
0.984217
0.979689
1.0548
0.990103
1.04551
0.912049
0.919825
0.996818
0.990911
1.02754
0.930715
1.05766
0.902175
0.988637
0.956188
1.06926
1.00048
0.948322
1.06587
1.02253
1.03032
0.97484
1.03312
0.91736
0.960894
0.984778
0.960773
0.931703
0.934645
1.01548
0.951215
0.966487
0.968958
1.03947
0.967296
0.974738
0.994566
0.925626
1.00974
0.917908
1.03547
0.999477
1.02355
1.09864
1.115
1.00039
0.981587
0.91692
0.990314
0.941004
0.99284
0.972542
1.03818
0.999416
0.937263
1.02412
0.898967
0.874555
0.965985
1.02635
1.00754
0.972111
0.94149
1.05492
1.01174
1.00091
1.01177
1.00409
1.05344
1.05812
1.00231
1.01465
0.975591
0.977765
0.99544
1.10966
1.15711
0.902052
1.07438
0.968506
1.06889
1.00138
0.993341
1.08707
1.03312
0.955303
1.02338
0.891696
1.02933
1.0842
1.0015
0.886519
1.10215
1.01742
1.1833
0.946178
0.949796
1.0075
0.951922
0.957786
1.01294
1.0632
1.06455
0.966897
0.973331
0.952861
0.916952
1.0103
0.955024
1.08558
1.04504
0.915611
1.01779
0.98659
1.06808
0.963039
1.06069
0.982945
0.926868
0.968489
0.991271
1.0226
1.05229
0.969168
1.01879
0.8991
1.04819
1.18901
1.0052
0.970462
1.08786
0.999302
1.0099
0.903193
1.09082
0.951146
0.968583
1.05934
0.991661
0.943338
1.1071
1.06681
0.899524
0.986608
0.993363
1.06105
0.98221
1.06034
0.964324
0.981171
0.979632
1.15061
0.949811
0.965023
0.98526
0.918179
0.960653
0.916212
1.08564
1.04301
0.965991
1.07409
1.25261
0.929776
0.914249
1.07815
1.01339
1.09613
1.00007
0.983851
0.896677
1.13383
0.987984
0.978364
1.01435
1.05857
0.954215
0.919829
1.01778
0.972582
1.03254
1.05693
0.99053
0.960161
0.930498
1.15442
1.09562
0.940553
0.969348
1.04728
0.960084
0.963719
1.01148
1.01666
1.01621
0.989614
0.982385
1.0708
1.04636
0.988229
1.05697
0.913483
0.958756
0.971513
1.03053
1.0369
1.0264
0.985531
1.01096
0.970437
1.06656
0.96152
1.08206
1.12719
1.05214
0.986623
1.10114
1.02969
0.974558
0.958907
1.01721
0.985717
0.950209
0.976879
0.884826
1.05012
0.966576
1.1577
1.16656
1.03187
0.951562
1.0324
1.03842
0.947908
1.03635
1.05727
1.00288
0.882052
0.999228
1.03898
1.06161
0.993717
0.958403
0.993217
0.992834
0.975073
0.996358
1.03363
0.962745
0.962998
1.01565
0.938736
0.979982
1.0307
1.00745
1.06846
1.1024
0.958733
1.07158
1.04671
0.949509
1.02167
0.973261
0.954779
1.03749
1.11736
0.959614
1.07928
0.985534
0.987422
0.989782
0.978154
0.898269
1.22757
0.97448
0.911074
0.944452
1.01717
1.06263
1.06111
0.940519
0.999142
0.998581
0.862711
0.979545
0.977148
0.993119
0.932674
1.05725
1.12727
0.999352
1.0414
0.921615
1.07176
0.921706
1.04273
1.02857
0.909062
0.963454
1.06804
1.06368
0.984451
1.06054
1.0046
1.00953
0.950527
0.912736
0.931752
0.999126
0.879264
1.00897
1.03603
1.03179
1.1228
0.984801
1.0497
0.994023
0.89402
0.96655
1.00349
0.922423
0.986861
1.08606
0.974113
0.930891
1.08086
1.02458
1.01377
0.884745
0.998876
0.986386
0.930269
1.06355
0.988055
0.891829
1.00697
0.900502
1.13904
1.00397
1.00768
1.03385
0.992743
0.876611
1.06109
1.0022
0.957455
0.995836
1.04713
0.98756
1.06685
1.04094
1.13218
0.991484
1.00815
1.01334
1.07679
0.977346
0.904606
1.01215
1.05792
1.00184
1.05744
0.986457
0.931416
0.978317
0.855957
0.977142
1.21549
1.03072
1.04488
1.02669
1.0497
1.03233
1.03875
1.01051
1.12682
1.06666
1.07981
0.990388
1.10673
1.07675
1.06781
0.938744
0.975009
0.941376
1.06549
0.95453
0.954741
0.985623
0.965813
1.01954
1.01409
1.06335
1.00463
1.07946
0.998019
0.949495
1.04934
0.977996
1.04545
0.949236
1.0093
1.02276
0.957521
0.882164
0.985815
1.1112
1.12426
0.995834
1.17321
1.1394
0.951967
0.998998
1.06157
1.12319
0.981668
0.976587
0.912052
0.993218
0.967841
1.1408
1.06366
1.04126
0.956435
0.975423
0.923136
1.03587
0.992576
0.941649
0.875097
1.01431
0.986236
1.02299
0.989559
0.899345
0.906684
1.06764
1.00197
0.9752
0.951269
1.03856
0.957829
0.995946
1.02407
0.962443
0.963451
0.99312
1.04237
1.06363
0.925789
1.03963
0.96373
0.976826
1.03061
0.908738
0.989971
0.97552
0.970047
0.964454
0.992149
0.988143
1.02375
0.888327
1.00351
1.03789
0.958441
1.01428
0.965474
0.97724
0.873447
1.02712
0.964775
1.00327
0.885063
0.968564
1.0535
0.974468
0.958941
0.966105
1.10711
0.990188
0.931423
0.946878
0.950164
0.944518
0.991306
1.0435
0.919649
0.967967
1.07629
1.01642
1.00451
1.06389
0.87499
1.0444
0.903934
1.02665
0.912296
0.991184
1.02748
1.03426
1.18283
1.0222
1.00543
0.963562
1.09801
1.03656
1.05281
0.988401
0.975752
1.07113
1.0734
0.964951
1.14296
0.927015
1.10208
0.956748
0.991578
1.22711
0.998458
0.986074
0.998528
1.01068
1.16234
1.07255
1.01354
0.994585
0.97579
0.904885
1.19012
0.982883
0.998512
1.02987
1.03766
0.987982
1.03214
0.973536
1.04804
1.03282
0.997317
0.933223
0.964317
1.02112
0.984415
1.07612
0.965429
1.05444
1.017
0.926515
0.98376
0.927703
1.13474
0.995882
1.04472
0.891472
0.984266
0.971487
0.902985
0.968575
1.00594
1.03327
0.935355
0.936891
0.940008
0.9609
1.00898
0.977496
1.01005
0.923187
1.01006
0.986636
0.936628
1.0345
0.973657
0.997019
0.89472
0.95343
0.950614
1.06919
0.975226
1.03123
1.00916
0.994491
1.02151
1.0402
0.987858
0.974849
1.04136
0.898655
0.971246
1.16019
0.966719
1.04917
1.06925
0.980194
0.883362
1.02245
0.998335
1.04534
1.11831
1.0532
0.979907
0.905752
0.965016
1.05394
0.996846
0.899062
1.12718
1.06504
0.990018
1.04166
0.979593
0.985819
0.976802
0.904264
1.0425
0.979163
0.961549
0.970536
1.04181
1.00802
1.04661
0.986129
1.02863
1.07831
1.05418
0.940255
1.10982
1.11512
0.938494
0.931118
1.00346
1.08089
0.986437
0.950707
1.06162
1.07688
1.0375
0.953582
0.969543
1.00438
0.970879
1.04617
0.990277
0.955243
0.987449
1.08001
1.07374
0.957122
0.977053
1.04824
0.992071
1.00319
0.901108
0.973071
0.891422
0.874798
1.03276
1.06272
1.08492
0.958978
1.01552
1.00146
0.993979
0.999686
1.05001
0.986677
0.976822
1.0075
1.02328
1.01178
1.02436
0.969949
0.869845
1.09423
0.894871
0.963008
0.994826
0.879109
0.924516
0.982422
1.00214
0.954101
0.958871
1.01976
1.05499
1.01077
0.90243
1.0544
0.974742
0.90875
1.10457
0.992286
0.997879
1.02394
0.872827
0.852731
0.927619
0.990386
0.90587
0.908309
1.13504
1.11718
0.996601
0.971434
1.02914
0.960776
0.981764
0.941909
0.909028
1.07339
0.976227
0.96241
1.07353
1.15306
1.0142
1.07266
1.02781
0.95598
0.966986
0.987847
0.958886
1.02677
0.969903
1.01131
1.0761
0.909221
1.03433
0.951126
1.02358
1.09039
1.00767
0.994964
0.976274
0.979592
1.06344
0.98378
0.984367
1.02658
0.990656
1.02918
0.967228
0.905382
0.955919
0.995279
0.965666
0.916513
0.990973
1.03291
1.15732
0.979699
1.03144
0.918289
0.923989
1.13802
1.03268
0.993813
0.966696
1.02687
1.01639
1.03821
1.02139
1.08452
1.06954
0.984985
0.948699
0.98987
1.03814
1.09205
0.976498
1.11458
1.08475
1.01391
1.15362
1.07727
1.00444
1.0611
1.04232
0.939429
1.05945
0.986508
0.945485
1.0682
1.01666
0.984808
0.922808
0.964714
1.02852
0.906221
0.969595
0.972395
0.967544
1.16071
1.0738
1.21436
0.971946
0.929306
1.0611
1.043
0.909561
1.02635
1.20382
0.960805
0.957265
0.976775
1.00207
0.96622
0.927836
1.07367
1.00732
1.06238
0.95685
0.98921
0.982482
0.933188
1.01625
1.13471
1.01161
1.07637
0.981733
1.09268
1.14682
1.0358
0.95709
0.975738
0.998605
0.979429
1.05782
1.05841
0.957565
0.911479
0.991717
1.09099
0.98442
1.08125
1.08399
0.959509
0.975686
1.05771
0.947839
0.950793
1.0456
1.0677
0.988836
1.00615
0.998616
0.951143
0.857597
1.07274
1.04374
0.961425
0.96242
1.04799
1.08883
1.01945
1.08743
0.94136
1.00685
0.959043
1.01699
1.06281
0.907278
0.98695
0.994595
0.975777
0.912149
0.968087
0.981767
0.883986
0.960612
1.07183
1.09187
1.0682
1.07245
0.974211
0.987125
1.03098
1.0618
1.02322
1.03047
1.02569
0.983796
0.980462
0.970853
1.03466
1.17384
0.904571
0.977068
1.05942
0.999758
1.13088
1.05925
1.0121
1.04739
1.17153
0.970918
1.0041
0.975268
1.08356
0.990703
1.059
1.0308
0.986592
1.02856
0.897727
0.879058
1.14544
1.03036
1.08195
0.993266
0.894208
0.995095
1.03045
1.06749
1.04965
0.983906
0.969076
1.01997
1.01478
0.899368
1.05946
0.912403
1.05022
1.1598
1.00226
1.09835
0.959431
0.906955
1.08327
1.05455
0.951316
0.991764
1.07488
0.927163
0.958844
0.966056
0.953955
1.04855
1.08951
0.981718
1.14423
0.998101
1.13492
1.08032
1.0356
1.00886
1.05496
0.973419
1.06999
1.01849
1.13409
